"Duration","[0.001, 0.0050000000000000001, 5]","","[0.001, 0.0050000000000000001, 15]","","[0.001, 0.0050000000000000001, 30]","","[0.001, 0.0050000000000000001, 60]","","[0.001, 0.01, 5]","","[0.001, 0.01, 15]","","[0.001, 0.01, 30]","","[0.001, 0.01, 60]","","[0.001, 0.014999999999999999, 5]","","[0.001, 0.014999999999999999, 15]","","[0.001, 0.014999999999999999, 30]","","[0.001, 0.014999999999999999, 60]","","[0.001, 0.02, 5]","","[0.001, 0.02, 15]","","[0.001, 0.02, 30]","","[0.001, 0.02, 60]","","[0.002, 0.0050000000000000001, 5]","","[0.002, 0.0050000000000000001, 15]","","[0.002, 0.0050000000000000001, 30]","","[0.002, 0.0050000000000000001, 60]","","[0.002, 0.01, 5]","","[0.002, 0.01, 15]","","[0.002, 0.01, 30]","","[0.002, 0.01, 60]","","[0.002, 0.014999999999999999, 5]","","[0.002, 0.014999999999999999, 15]","","[0.002, 0.014999999999999999, 30]","","[0.002, 0.014999999999999999, 60]","","[0.002, 0.02, 5]","","[0.002, 0.02, 15]","","[0.002, 0.02, 30]","","[0.002, 0.02, 60]","","[0.0030000000000000001, 0.0050000000000000001, 5]","","[0.0030000000000000001, 0.0050000000000000001, 15]","","[0.0030000000000000001, 0.0050000000000000001, 30]","","[0.0030000000000000001, 0.0050000000000000001, 60]","","[0.0030000000000000001, 0.01, 5]","","[0.0030000000000000001, 0.01, 15]","","[0.0030000000000000001, 0.01, 30]","","[0.0030000000000000001, 0.01, 60]","","[0.0030000000000000001, 0.014999999999999999, 5]","","[0.0030000000000000001, 0.014999999999999999, 15]","","[0.0030000000000000001, 0.014999999999999999, 30]","","[0.0030000000000000001, 0.014999999999999999, 60]","","[0.0030000000000000001, 0.02, 5]","","[0.0030000000000000001, 0.02, 15]","","[0.0030000000000000001, 0.02, 30]","","[0.0030000000000000001, 0.02, 60]","","[0.0040000000000000001, 0.0050000000000000001, 5]","","[0.0040000000000000001, 0.0050000000000000001, 15]","","[0.0040000000000000001, 0.0050000000000000001, 30]","","[0.0040000000000000001, 0.0050000000000000001, 60]","","[0.0040000000000000001, 0.01, 5]","","[0.0040000000000000001, 0.01, 15]","","[0.0040000000000000001, 0.01, 30]","","[0.0040000000000000001, 0.01, 60]","","[0.0040000000000000001, 0.014999999999999999, 5]","","[0.0040000000000000001, 0.014999999999999999, 15]","","[0.0040000000000000001, 0.014999999999999999, 30]","","[0.0040000000000000001, 0.014999999999999999, 60]","","[0.0040000000000000001, 0.02, 5]","","[0.0040000000000000001, 0.02, 15]","","[0.0040000000000000001, 0.02, 30]","","[0.0040000000000000001, 0.02, 60]",""
127,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,165.5,0,164.3,0,-,0,165.9,2.33345237792,164.763636364,0.793123858263,164.696666667,0.814043405886,165.490625,1.71815974713,164.816666667,1.71447127847,163.49,0.640641126241,163.3175,0.507904622211,163.3675,0.439878870887,163.1725,0.724473493032
128,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,168.55,0,-,0,-,0,-,0,-,0,-,0,165.05,0,-,0,166.55,0.282842712475,166.533333333,1.86466342726,166.157692308,1.12487891086,166.015625,1.22170901473,165.505882353,0.931544811211,164.755,0.786213443632,164.605,0.611060338136,164.305,0.60019733597,164.0475,0.378179503467
129,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,168.25,0,-,0,166.625,0.742462120246,166.975,0.895447889649,166.5,1.15415914558,166.946875,1.47008715728,166.702777778,0.968241617607,165.4825,0.447000235488,165.385,0.590517168519,165.315,0.488310729373,165.0125,0.513469878172
130,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,168.65,0.707106781187,168.01,0.679521890744,167.7,0.777817459305,166.2,0,168.85,0.890068661521,167.953333333,1.15456650286,167.596666667,1.13302166583,167.228947369,1.3417769923,166.3625,0.525375805345,166.6725,0.613547707578,166.365,0.491801200743,166.0775,0.44469830104
131,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,170.1,0.353553390593,169.141666667,1.41482946826,169.055555556,1.77666197623,168.446153846,1.32058407824,168.666666667,1.18371300178,167.645,1.03248550391,167.4525,0.551904597019,167.3675,0.47883493475,167.1575,0.535889570321
132,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,170.05,0,-,0,170.177777778,1.32030089163,170.0,0.876356092008,169.99375,0.926080450069,169.5325,0.902667829562,168.7575,1.38043423755,168.62,0.565313140983,168.7475,0.89346678435,168.1075,0.421861476392
133,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,171.6,0,171.38,1.02992718189,171.5,1.41917669795,170.944117647,1.13383783465,171.025,0.971392269465,170.488235294,1.1425751359,169.6675,0.532441002415,169.38,0.640394615185,169.0625,0.278092657788,169.055,0.53995613857
134,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,174.2,0,-,0,173.45,0,171.6,1.20208152802,172.477272727,1.36315142893,172.229166667,1.93525407462,171.803125,1.10128239642,171.313333333,1.26497694314,170.8275,0.766137784777,170.5925,0.886043096255,170.3575,0.514084521005,170.2175,0.522210635059
135,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,172.1,0,173.85,0,174.65,0,173.404545455,1.19529380184,172.6,1.21911853402,172.5125,0.708166647054,172.382352941,0.947849733685,171.765,1.46952373237,171.645,0.808002735795,171.565,0.697759572527,171.1675,0.421861476392
136,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,173.65,0,173.25,0,173.5,1.17579760163,174.235714286,1.19781547192,173.816666667,1.21586731732,174.222727273,1.54731438893,173.514705882,1.50600513631,172.635,0.556090677952,172.4775,0.568579717135,172.545,0.789053396899,172.285,0.681928380249
137,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,175.1,0,176.65,0,175.35,0,175.3,0,174.925,1.07502642674,175.666666667,1.70174979975,174.446428572,0.729189298445,174.090625,0.87163041671,173.88,0.868362039462,173.5475,0.637114176333,173.3475,0.554283558441,173.0975,0.549515336695
138,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,176.525,1.73241161391,-,0,177.5,0,176.875,0.318198051534,176.3,0.836660026534,176.372727273,1.61111198189,175.564285714,0.884792146697,175.688888889,0.935816025716,174.6025,0.613118645683,174.5275,0.51617902851,174.6325,0.563185255115,174.23,0.347320570867
139,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,177.55,0,-,0,-,0,176.785,1.17000712249,176.75,0.753657747257,176.71,1.44891585085,176.790625,1.1057755574,175.67,0.567635909995,175.6025,0.649792476994,175.3525,0.605995266614,175.255,0.510649740913
140,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,178.381818182,1.20711903458,177.76875,0.670043530924,178.554166667,1.31865260663,177.188888889,0.778300477956,176.64,0.416628068388,176.55,0.428583959717,176.7775,0.707753116337,176.1725,0.552142954411
141,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,181.5,0,-,0,-,0,-,0,180.028571429,1.5620118285,179.004545455,1.23823554816,178.778125,1.32551483709,178.318421053,0.750038985342,177.7625,0.839309710103,177.735,0.449004747367,177.8575,0.989055237668,177.38,0.529995034734
142,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,180.1,0,180.85,1.06066017178,-,0,180.75,0,179.544444445,1.00574737274,179.37,0.979030132325,179.8,1.00716185392,179.721428572,1.17009438898,178.515,0.719850130601,178.392105263,0.665679093085,178.505,0.867073116567,178.08,0.607063683471
143,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,183.0,0,-,0,181.9,0,181.8,0,180.8375,1.45385459446,181.616666667,2.06851395934,180.846666667,1.21750134448,180.228571429,0.721300717645,179.6825,0.622024496048,180.135,1.12986957794,179.34,0.672505135962,179.24,0.415045970821
144,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,183.2,0,183.2,0,182.3375,0.554338945652,182.29,1.37755822623,182.005,1.53865922875,182.675,1.48086277064,181.438888889,0.703469459924,180.6375,0.596894374858,180.3625,0.498913292752,180.395,0.56566216438,180.2925,0.566678921436
145,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,184.7,0,183.11875,1.38613993831,184.03125,2.71936671987,183.139285714,1.66169266938,182.746875,0.910397120309,181.975,0.872307888668,181.7275,0.704585544468,181.6725,0.911111957994,181.515,0.51121629988
146,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,185.35,0,185.6,0,184.925,1.94454364826,-,0,-,0,184.3125,1.66952973782,183.979166667,1.12824447974,184.0,2.07878898313,183.634375,1.04222818199,182.9025,1.50415870873,182.88,0.908063294803,182.375,0.6133385774,182.2675,0.689445811008
147,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,186.475,1.37885822331,185.05,0,-,0,185.65,0,185.2,1.20478213798,185.39,0.824553751364,185.2,1.05775524288,184.553125,1.08987289014,183.9175,0.816648317016,183.768421053,0.921986160163,183.6,0.655141607835,183.23,0.422212219026
148,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,185.15,0,187.65,0,186.8,0,-,0,185.740909091,1.31753902823,185.692857143,0.975045786471,186.541666667,1.77646653032,185.705,1.72572639168,184.6875,0.535545712826,184.9625,0.910880863433,184.4625,0.810437666034,184.125,0.436945136867
149,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,187.35,0,-,0,189.85,0.494974746831,186.8,0.229128784748,187.786666667,1.67848429358,187.019230769,1.00219310796,186.873333333,1.0814782652,186.935714286,1.07353273237,185.897368421,1.01768714962,185.405,0.664890176923,185.52,0.421276256405,185.0875,0.653910302879
150,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,190.35,0,187.85,0,187.975,0.459619407771,187.577777778,1.05152006374,187.857142857,1.01618766113,187.682142857,0.770516096487,188.035294118,1.32450046077,186.942105263,0.849716154878,186.6175,0.681383074883,186.3375,0.467320187767,186.2125,0.636370257997
151,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,189.15,1.27279220614,190.35,0,192.2,0,192.1,0,189.0625,1.22990998509,189.3375,1.9003289189,188.491666667,0.713771459902,188.325,0.833257572314,187.725,0.758200778853,187.392105263,0.423695107194,187.705,0.57740344374,187.3425,0.735433098321
152,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,190.3,0,-,0,-,0,191.65,0.919238815543,189.776923077,0.915062699267,189.455555556,0.994812936073,189.885,1.33500936326,189.428571429,0.660044953514,188.76,0.676212361537,188.7675,0.897258250685,188.5125,0.852531061327,188.185,0.561272051495
153,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,191.1,0.998749217772,191.415,0.830679106381,191.792857143,1.65260367333,190.641176471,0.668308334088,190.936666667,1.3092346001,189.871052632,0.579586967272,189.4975,0.548316802396,189.4725,0.541555994092,189.175,0.391521996425
154,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,194.7,0,192.325,0.0353553390593,192.15,0,192.277272727,0.980908669644,191.85,1.16013322119,192.066666667,1.02742691254,191.423529412,0.617737213308,190.825,1.04974934352,190.7125,0.730694514612,190.47,0.638748776907,190.2825,0.523468945442
155,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,192.45,0,193.975,1.87383297014,193.0,0.725861557048,192.772222222,1.03202201742,192.783333333,0.850367567585,192.964285714,1.45792642151,191.894736842,1.11528455971,192.0325,0.977547279783,191.795,1.16143060603,191.2075,0.52572631463
156,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,194.875,1.09601551084,-,0,197.1,0,-,0,194.073076923,1.60424117376,193.790909091,1.00817116151,193.317857143,0.736573966952,193.468421053,1.08271912413,193.036842105,0.957694294947,193.1,1.11768086962,192.4725,0.597687429312,192.16,0.583456127427
157,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,194.6,0,195.15625,1.49414034051,194.995833333,1.01678153847,195.273076923,1.40232179269,194.473333333,0.884765236551,194.105,0.869800340066,194.03,1.0387745817,193.7125,0.556983180319,193.37,0.554977477021
158,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,196.666666667,0.979115246877,196.525,2.06799199928,196.040625,1.25873200086,195.910714286,1.19102066304,195.05,0.929770769712,195.2925,0.991446975518,194.5475,0.425958671086,194.475,0.704963604884
159,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,197.8,0,-,0,197.7,0.0,198.038461539,1.41276234233,197.565,0.85733761015,196.919230769,1.1431933457,196.635294118,1.12552275436,196.1175,0.916123842467,195.705,0.672954991848,195.51,0.450321522564,195.445,0.472089420611
160,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,197.4,0,198.155555556,0.942551206979,198.455,0.897047626631,198.336363636,1.07496300148,197.669230769,0.987323499319,196.93,0.57706152185,196.7975,0.567421452946,196.46,0.703113377097,196.47,0.527007440275
161,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,198.25,0,199.45,0,200.85,0,199.05,0,199.133333333,1.02121436921,199.713636364,1.10704356488,198.825,1.42502436626,198.894117647,1.41043902218,198.225,1.24017188961,198.113157895,1.13257843796,197.7225,1.15593149952,197.325,0.48218253805
162,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,199.9,0,-,0,201.2,0.772442015084,200.405555556,1.13837725635,199.916666667,1.06158828977,200.078125,1.32047576653,199.691666667,1.74288597308,199.055,0.838215523095,199.0575,1.04607977456,198.5625,0.867221060873,198.3675,0.656601096557
163,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,203.6,0,200.6,0,200.65,0,200.721428572,0.797316929279,200.45,0.940478601564,200.790909091,1.26625790853,200.677777778,0.920233701491,200.4675,1.24311525062,200.078947369,0.977570086927,199.7,0.667871717906,199.4575,0.639752213546
164,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,203.65,0,-,0,202.216666667,1.15271418834,202.60625,2.32124312446,201.333333333,0.640075753093,201.886666667,0.981337765259,201.123684211,1.05532622932,200.7275,0.601855682999,200.8725,0.791646352463,200.45,0.678232998313
